,topic,user_email,start_time,end_time,duration,total_minutes,participants_count
687,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-05-20T14:44:25Z,2020-05-20T18:20:52Z,217,4846,39
688,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-10T14:43:42Z,2020-06-10T18:10:23Z,207,3521,32
689,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-17T15:53:27Z,2021-03-17T19:11:11Z,198,2631,25
690,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-18T15:46:34Z,2020-11-18T19:04:50Z,199,9354,89
691,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-05-13T14:46:36Z,2020-05-13T18:07:10Z,201,5346,48
692,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-20T15:31:49Z,2021-01-20T19:30:31Z,239,4123,57
693,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-30T15:41:54Z,2020-12-30T19:08:02Z,207,4732,50
694,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-05T14:43:59Z,2020-08-05T18:13:44Z,210,5831,53
695,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-29T14:52:13Z,2020-07-29T18:10:47Z,199,5930,52
696,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-15T14:43:40Z,2020-07-15T18:10:34Z,207,4202,39
697,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-22T14:45:08Z,2020-07-22T18:23:10Z,219,9970,93
698,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-03T16:05:26Z,2021-03-03T19:22:45Z,198,2530,30
699,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-28T16:01:25Z,2020-10-28T19:28:21Z,207,3286,40
700,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-10T15:55:37Z,2021-03-10T19:11:33Z,196,2889,30
701,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-16T15:52:59Z,2020-12-16T19:12:02Z,200,6085,68
702,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-10T16:00:10Z,2021-02-10T19:15:26Z,196,4022,48
703,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-21T14:49:13Z,2020-10-21T18:08:46Z,200,3701,33
704,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-03T15:43:28Z,2021-02-03T19:21:54Z,219,4176,46
705,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-06T15:43:02Z,2021-01-06T21:21:42Z,339,6298,51
706,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-12T14:54:23Z,2020-08-12T18:05:54Z,192,5546,43
707,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-19T14:50:01Z,2020-08-19T18:29:01Z,219,5143,35
708,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-08T14:31:23Z,2020-07-08T18:11:02Z,220,3408,31
709,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-23T15:44:03Z,2020-12-23T19:28:27Z,225,6373,60
710,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-02T15:48:13Z,2020-12-02T19:04:52Z,197,7121,72
711,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-27T15:47:31Z,2021-01-27T19:37:41Z,231,4707,65
712,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-09-09T14:42:48Z,2020-09-09T18:17:16Z,215,4300,33
713,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-01T14:59:16Z,2020-07-01T18:17:12Z,198,4654,39
714,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-09T15:46:28Z,2020-12-09T19:10:55Z,205,6423,58
715,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-24T14:27:05Z,2020-06-24T18:23:00Z,236,3866,35
716,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-07T15:28:30Z,2020-10-07T17:59:59Z,152,1020,12
717,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-09-23T14:49:09Z,2020-09-23T18:37:12Z,229,4196,39
718,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-04-01T14:46:36Z,2020-04-01T18:19:21Z,213,8972,158
719,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-03-18T15:45:20Z,2020-03-18T19:00:22Z,196,12747,328
720,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-24T15:50:05Z,2021-03-24T19:10:19Z,201,2013,19
721,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-17T14:46:14Z,2020-06-17T19:11:36Z,266,4368,41
722,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-04T15:49:55Z,2020-11-04T20:14:15Z,265,4079,48
723,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-24T16:00:45Z,2021-02-24T19:16:40Z,196,3517,41
724,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-11T15:52:23Z,2020-11-11T19:30:38Z,219,11379,98
725,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-05-27T14:43:12Z,2020-05-27T18:07:55Z,205,4468,36
726,Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-14T14:45:55Z,2020-10-14T18:17:07Z,212,4041,33
727,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-08-06T15:26:05Z,2020-08-06T16:44:50Z,79,102,4
728,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-25T14:55:26Z,2020-06-25T18:12:16Z,197,583,9
729,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-08-27T15:04:10Z,2020-08-27T17:12:00Z,128,170,2
730,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-05-21T14:59:29Z,2020-05-21T18:01:11Z,182,706,5
731,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-18T14:52:34Z,2020-06-18T18:04:28Z,192,712,6
732,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-04T14:32:28Z,2020-06-04T18:00:47Z,209,622,6
733,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-05-14T14:55:40Z,2020-05-14T18:31:52Z,217,973,8
734,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-07-02T15:12:27Z,2020-07-02T15:37:56Z,26,50,3
735,Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-07-30T15:00:16Z,2020-07-30T16:35:02Z,95,129,2
736,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-04-06T14:49:49Z,2020-04-06T18:02:25Z,193,8258,105
737,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-18T14:50:42Z,2020-05-18T18:00:11Z,190,5413,48
738,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-23T15:30:26Z,2020-03-23T19:04:43Z,215,13807,501
739,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:51:03Z,2020-10-01T08:02:18Z,12,18,2
740,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-04-05T14:44:19Z,2021-04-05T18:25:59Z,222,4856,42
741,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-12T14:47:49Z,2020-10-12T18:11:36Z,204,9152,81
742,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:07:06Z,2020-10-01T07:23:24Z,17,31,2
743,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-09T15:46:21Z,2020-11-09T20:04:01Z,258,7765,58
744,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-16T15:43:25Z,2020-11-16T19:03:12Z,200,5907,47
745,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-29T14:46:52Z,2020-06-29T18:03:17Z,197,3220,35
746,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T13:27:14Z,2020-09-14T13:44:21Z,18,43,5
747,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:43:14Z,2020-10-01T07:46:21Z,4,6,2
748,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-22T15:48:08Z,2021-03-22T19:09:34Z,202,5934,53
749,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-07T14:19:53Z,2020-09-07T18:00:33Z,221,4304,43
750,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-16T15:05:11Z,2020-03-16T18:59:36Z,235,3869,146
751,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-15T15:46:55Z,2021-03-15T19:06:11Z,200,7363,62
752,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-28T15:46:23Z,2020-12-28T19:18:14Z,212,5409,60
753,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-30T16:47:15Z,2021-01-30T16:51:08Z,4,6,3
754,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-17T14:48:53Z,2020-08-17T18:04:02Z,196,4462,36
755,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-14T15:43:14Z,2020-12-14T19:12:43Z,210,3069,28
756,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-11T15:44:10Z,2021-01-11T19:05:51Z,202,3375,32
757,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-15T14:47:51Z,2020-06-15T18:07:50Z,200,2456,23
758,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-25T14:50:44Z,2020-05-25T18:00:46Z,191,5988,61
759,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-21T14:22:41Z,2020-12-21T14:31:15Z,9,15,2
760,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-01T15:28:29Z,2021-02-01T19:14:50Z,227,12676,111
761,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-20T14:42:47Z,2020-07-20T18:03:03Z,201,10358,87
762,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-08T14:47:19Z,2020-06-08T18:08:35Z,202,4825,44
763,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-09T06:18:59Z,2020-06-09T09:35:15Z,197,1872,14
764,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-18T15:47:42Z,2021-01-18T19:17:32Z,210,2526,24
765,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-26T11:24:47Z,2020-10-26T11:44:23Z,20,37,3
766,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-02T15:26:51Z,2020-11-02T19:16:45Z,230,7282,63
767,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-01T14:47:45Z,2020-06-01T18:13:22Z,206,5257,54
768,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-03T14:46:23Z,2020-08-03T18:07:09Z,201,6510,55
769,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-04T14:53:44Z,2020-05-04T18:05:32Z,192,7442,68
770,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-23T10:48:19Z,2020-09-23T11:10:14Z,22,41,2
771,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-21T14:40:08Z,2020-09-21T18:08:21Z,209,11807,98
772,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T14:08:46Z,2020-09-14T14:12:26Z,4,8,3
773,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-13T14:46:49Z,2020-07-13T18:02:57Z,197,2777,28
774,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-26T15:49:31Z,2020-10-26T19:12:04Z,203,10854,134
775,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-22T15:51:26Z,2021-02-22T19:05:22Z,194,8158,83
776,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-04T15:48:37Z,2021-01-04T19:04:05Z,196,4151,44
777,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-30T15:42:45Z,2020-11-30T19:06:47Z,205,7116,85
778,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-21T15:42:38Z,2020-12-21T19:13:23Z,211,5894,64
779,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-15T15:48:05Z,2021-02-15T19:09:10Z,202,9225,84
780,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-10T14:50:14Z,2020-08-10T18:04:03Z,194,5577,45
781,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-12T16:37:17Z,2020-09-12T17:02:13Z,25,56,3
782,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-11T14:50:01Z,2020-05-11T18:05:44Z,196,5929,51
783,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-23T15:45:20Z,2020-11-23T19:03:26Z,199,8716,111
784,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T14:38:31Z,2020-09-14T18:08:21Z,210,13302,118
785,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-08T15:48:59Z,2021-02-08T19:10:18Z,202,12315,109
786,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-18T09:05:05Z,2020-10-18T09:09:46Z,5,10,2
787,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-23T06:30:46Z,2020-06-23T09:11:30Z,161,860,7
788,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-25T15:48:57Z,2021-01-25T20:15:33Z,267,5461,48
789,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-07T15:44:14Z,2020-12-07T19:31:21Z,228,5556,76
790,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-30T14:37:08Z,2020-03-30T18:04:03Z,207,10677,116
791,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-27T14:49:31Z,2020-07-27T18:10:22Z,201,6764,58
792,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-29T14:55:31Z,2021-03-29T18:03:37Z,189,660,8
793,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-22T14:47:34Z,2020-06-22T18:03:25Z,196,3196,34
794,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-19T14:44:00Z,2020-10-19T18:01:59Z,198,8551,76
795,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-08T15:55:49Z,2021-03-08T19:07:08Z,192,6412,58
796,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-01T15:48:26Z,2021-03-01T19:12:09Z,204,6617,54
797,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-16T06:19:29Z,2020-06-16T09:29:02Z,190,813,9
798,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-06T14:49:23Z,2020-07-06T18:18:45Z,210,2547,31
799,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-31T14:47:52Z,2020-08-31T18:11:41Z,204,4017,38
800,Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-24T14:41:17Z,2020-08-24T17:59:44Z,199,3977,32
801,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-15T15:56:07Z,2020-03-15T18:56:44Z,181,2120,64
802,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-14T14:32:25Z,2020-06-14T18:08:53Z,217,7922,63
803,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-21T15:33:44Z,2021-02-21T19:52:59Z,260,8459,82
804,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-21T14:40:58Z,2020-06-21T18:13:10Z,213,7483,57
805,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-26T14:29:42Z,2020-07-26T18:07:54Z,219,9388,77
806,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-25T15:35:24Z,2020-10-25T19:14:48Z,220,9382,82
807,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-28T15:38:49Z,2021-02-28T19:14:15Z,216,7782,64
808,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-03T15:37:25Z,2021-01-03T19:13:15Z,216,8110,66
809,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-19T14:40:55Z,2020-04-19T18:20:56Z,221,9346,234
810,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-17T15:32:16Z,2021-01-17T19:15:11Z,223,7492,74
811,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-10T14:42:35Z,2020-05-10T18:16:50Z,215,7386,61
812,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-24T15:34:09Z,2021-01-24T19:54:07Z,260,7004,56
813,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-08T15:35:31Z,2020-11-08T19:18:16Z,223,12626,149
814,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-20T15:39:16Z,2020-12-20T19:18:48Z,220,9834,73
815,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-07T14:37:24Z,2020-06-07T18:07:15Z,210,8845,74
816,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-04-04T14:41:33Z,2021-04-04T18:07:02Z,206,5666,51
817,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-24T14:46:41Z,2020-05-24T18:10:06Z,204,9921,93
818,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-14T15:37:09Z,2021-02-14T20:00:11Z,264,9976,72
819,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-07T15:41:35Z,2021-03-07T19:11:01Z,210,6673,53
820,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-14T15:36:04Z,2021-03-14T19:17:26Z,222,6378,57
821,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-29T15:33:23Z,2020-11-29T19:20:48Z,228,12855,100
822,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-05T14:57:46Z,2020-07-05T18:17:03Z,200,5691,47
823,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-15T15:35:49Z,2020-11-15T19:11:13Z,216,12672,102
824,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-28T14:27:42Z,2020-06-28T18:19:56Z,233,7331,56
825,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-02T14:39:29Z,2020-08-02T18:22:00Z,223,10185,104
826,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-10T15:38:16Z,2021-01-10T19:12:42Z,215,8572,62
827,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-12T14:35:30Z,2020-07-12T18:10:40Z,216,5663,42
828,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-13T15:31:53Z,2020-12-13T19:09:07Z,218,9246,82
829,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-03T14:43:51Z,2020-05-03T18:31:01Z,228,7219,54
830,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-21T15:37:41Z,2021-03-21T19:03:06Z,206,5629,53
831,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-27T15:37:12Z,2020-12-27T19:09:51Z,213,9463,75
832,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-07T15:38:17Z,2021-02-07T19:16:51Z,219,10184,85
833,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-05T14:41:02Z,2020-04-05T18:08:48Z,156,7780,201
834,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-31T15:32:15Z,2021-01-31T19:35:27Z,244,9077,111
835,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-16T14:36:01Z,2020-08-16T18:19:55Z,224,8623,62
836,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-17T14:42:20Z,2020-05-17T18:26:06Z,224,11504,94
837,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-29T14:42:53Z,2020-03-29T18:16:24Z,214,9672,303
838,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-12T14:50:38Z,2020-04-12T18:11:53Z,202,7593,248
839,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-09-06T14:43:36Z,2020-09-06T18:11:06Z,208,7309,67
840,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-22T15:30:13Z,2020-11-22T19:17:46Z,228,12324,114
841,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-18T14:28:01Z,2020-10-18T18:12:14Z,225,11306,100
842,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-19T14:22:40Z,2020-07-19T18:20:55Z,239,10868,90
843,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-11T14:26:04Z,2020-10-11T18:22:41Z,237,11539,95
844,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-09T14:41:57Z,2020-08-09T18:18:03Z,217,9096,96
845,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-01T15:37:04Z,2020-11-01T19:14:34Z,218,9011,82
846,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-09-13T14:15:19Z,2020-09-13T18:16:01Z,241,13153,122
847,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-23T14:38:27Z,2020-08-23T18:16:21Z,218,6777,54
848,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-06T15:40:33Z,2020-12-06T19:11:30Z,211,11733,84
849,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-22T15:42:45Z,2020-03-22T19:23:27Z,221,11913,294
850,Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-26T14:38:40Z,2020-04-26T18:21:05Z,223,7799,61
851,בחינות פרויקט גמר חדר 4,branch40@she-codes.org,2021-02-05T07:28:45Z,2021-02-05T10:07:04Z,159,453,6
852,Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-22T15:47:11Z,2020-03-22T19:04:45Z,198,3727,113
853,Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-29T14:51:29Z,2020-03-29T18:04:44Z,194,2533,52
854,Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-21T17:36:50Z,2020-03-21T19:04:06Z,88,91,4
855,  NG Summer Challenge 2020 - Group 7,branch50@she-codes.org,2020-08-18T07:28:06Z,2020-08-18T10:44:34Z,197,388,2
856,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-08T15:20:00Z,2020-06-08T18:46:00Z,206,8668,70
857,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-04T15:18:46Z,2020-05-04T18:40:40Z,202,10752,77
858,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-18T15:15:06Z,2020-05-18T18:45:01Z,210,11865,101
859,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-11-09T19:53:37Z,2020-11-09T19:56:00Z,3,4,2
860,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-03-16T15:59:28Z,2020-03-16T19:32:52Z,214,2528,133
861,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-08-24T15:20:42Z,2020-08-24T18:43:54Z,204,3012,19
862,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-10-12T15:30:58Z,2020-10-12T19:35:57Z,245,8954,74
863,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-03-19T14:54:37Z,2020-03-19T14:55:50Z,2,3,2
864,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-11T15:19:08Z,2020-05-11T19:10:14Z,232,9973,81
865,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-29T15:21:36Z,2020-06-29T18:55:39Z,215,5293,44
866,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-03-01T16:16:24Z,2021-03-01T19:35:24Z,199,1783,16
867,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-03-08T16:29:58Z,2021-03-08T19:31:13Z,182,2216,23
868,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-22T15:20:44Z,2020-06-22T18:39:19Z,199,6318,59
869,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-08-17T15:18:17Z,2020-08-17T18:56:03Z,218,3373,26
870,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-09-14T15:26:25Z,2020-09-14T18:57:22Z,211,13114,119
871,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-01T15:16:39Z,2020-06-01T15:41:38Z,25,380,47
872,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-01T16:24:36Z,2020-06-01T19:15:12Z,171,5843,64
873,"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-12-28T16:32:11Z,2020-12-28T19:52:11Z,200,6173,59
