topic,user_email,start_time,end_time,duration,participants_count
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-10T14:43:42Z,2020-06-10T18:10:23Z,207,32
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-17T15:53:27Z,2021-03-17T19:11:11Z,198,25
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-18T15:46:34Z,2020-11-18T19:04:50Z,199,89
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-05-13T14:46:36Z,2020-05-13T18:07:10Z,201,48
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-20T15:31:49Z,2021-01-20T19:30:31Z,239,57
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-30T15:41:54Z,2020-12-30T19:08:02Z,207,50
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-05T14:43:59Z,2020-08-05T18:13:44Z,210,53
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-29T14:52:13Z,2020-07-29T18:10:47Z,199,52
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-15T14:43:40Z,2020-07-15T18:10:34Z,207,39
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-22T14:45:08Z,2020-07-22T18:23:10Z,219,93
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-03T16:05:26Z,2021-03-03T19:22:45Z,198,30
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-28T16:01:25Z,2020-10-28T19:28:21Z,207,40
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-10T15:55:37Z,2021-03-10T19:11:33Z,196,30
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-16T15:52:59Z,2020-12-16T19:12:02Z,200,68
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-10T16:00:10Z,2021-02-10T19:15:26Z,196,48
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-21T14:49:13Z,2020-10-21T18:08:46Z,200,33
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-03T15:43:28Z,2021-02-03T19:21:54Z,219,46
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-06T15:43:02Z,2021-01-06T21:21:42Z,339,51
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-12T14:54:23Z,2020-08-12T18:05:54Z,192,43
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-08-19T14:50:01Z,2020-08-19T18:29:01Z,219,35
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-08T14:31:23Z,2020-07-08T18:11:02Z,220,31
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-23T15:44:03Z,2020-12-23T19:28:27Z,225,60
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-02T15:48:13Z,2020-12-02T19:04:52Z,197,72
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-01-27T15:47:31Z,2021-01-27T19:37:41Z,231,65
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-09-09T14:42:48Z,2020-09-09T18:17:16Z,215,33
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-07-01T14:59:16Z,2020-07-01T18:17:12Z,198,39
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-12-09T15:46:28Z,2020-12-09T19:10:55Z,205,58
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-24T14:27:05Z,2020-06-24T18:23:00Z,236,35
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-07T15:28:30Z,2020-10-07T17:59:59Z,152,12
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-09-23T14:49:09Z,2020-09-23T18:37:12Z,229,39
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-04-01T14:46:36Z,2020-04-01T18:19:21Z,213,158
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-03-18T15:45:20Z,2020-03-18T19:00:22Z,196,328
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-03-24T15:50:05Z,2021-03-24T19:10:19Z,201,19
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-06-17T14:46:14Z,2020-06-17T19:11:36Z,266,41
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-04T15:49:55Z,2020-11-04T20:14:15Z,265,48
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2021-02-24T16:00:45Z,2021-02-24T19:16:40Z,196,41
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-11-11T15:52:23Z,2020-11-11T19:30:38Z,219,98
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-05-27T14:43:12Z,2020-05-27T18:07:55Z,205,36
Weizmann Institute Wednesday 18:00-21:00,branch40@she-codes.org,2020-10-14T14:45:55Z,2020-10-14T18:17:07Z,212,33
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-08-06T15:26:05Z,2020-08-06T16:44:50Z,79,4
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-25T14:55:26Z,2020-06-25T18:12:16Z,197,9
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-08-27T15:04:10Z,2020-08-27T17:12:00Z,128,2
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-05-21T14:59:29Z,2020-05-21T18:01:11Z,182,5
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-18T14:52:34Z,2020-06-18T18:04:28Z,192,6
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-06-04T14:32:28Z,2020-06-04T18:00:47Z,209,6
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-05-14T14:55:40Z,2020-05-14T18:31:52Z,217,8
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-07-02T15:12:27Z,2020-07-02T15:37:56Z,26,3
Staff branch Thr 17:30-21:00,branch40@she-codes.org,2020-07-30T15:00:16Z,2020-07-30T16:35:02Z,95,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-04-06T14:49:49Z,2020-04-06T18:02:25Z,193,105
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-18T14:50:42Z,2020-05-18T18:00:11Z,190,48
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-23T15:30:26Z,2020-03-23T19:04:43Z,215,501
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:51:03Z,2020-10-01T08:02:18Z,12,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-04-05T14:44:19Z,2021-04-05T18:25:59Z,222,42
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-12T14:47:49Z,2020-10-12T18:11:36Z,204,81
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:07:06Z,2020-10-01T07:23:24Z,17,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-09T15:46:21Z,2020-11-09T20:04:01Z,258,58
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-16T15:43:25Z,2020-11-16T19:03:12Z,200,47
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-29T14:46:52Z,2020-06-29T18:03:17Z,197,35
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T13:27:14Z,2020-09-14T13:44:21Z,18,5
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-01T07:43:14Z,2020-10-01T07:46:21Z,4,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-22T15:48:08Z,2021-03-22T19:09:34Z,202,53
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-07T14:19:53Z,2020-09-07T18:00:33Z,221,43
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-16T15:05:11Z,2020-03-16T18:59:36Z,235,146
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-15T15:46:55Z,2021-03-15T19:06:11Z,200,62
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-28T15:46:23Z,2020-12-28T19:18:14Z,212,60
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-30T16:47:15Z,2021-01-30T16:51:08Z,4,3
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-17T14:48:53Z,2020-08-17T18:04:02Z,196,36
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-14T15:43:14Z,2020-12-14T19:12:43Z,210,28
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-11T15:44:10Z,2021-01-11T19:05:51Z,202,32
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-15T14:47:51Z,2020-06-15T18:07:50Z,200,23
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-25T14:50:44Z,2020-05-25T18:00:46Z,191,61
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-21T14:22:41Z,2020-12-21T14:31:15Z,9,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-01T15:28:29Z,2021-02-01T19:14:50Z,227,111
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-20T14:42:47Z,2020-07-20T18:03:03Z,201,87
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-08T14:47:19Z,2020-06-08T18:08:35Z,202,44
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-09T06:18:59Z,2020-06-09T09:35:15Z,197,14
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-18T15:47:42Z,2021-01-18T19:17:32Z,210,24
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-26T11:24:47Z,2020-10-26T11:44:23Z,20,3
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-02T15:26:51Z,2020-11-02T19:16:45Z,230,63
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-01T14:47:45Z,2020-06-01T18:13:22Z,206,54
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-03T14:46:23Z,2020-08-03T18:07:09Z,201,55
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-04T14:53:44Z,2020-05-04T18:05:32Z,192,68
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-23T10:48:19Z,2020-09-23T11:10:14Z,22,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-21T14:40:08Z,2020-09-21T18:08:21Z,209,98
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T14:08:46Z,2020-09-14T14:12:26Z,4,3
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-13T14:46:49Z,2020-07-13T18:02:57Z,197,28
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-26T15:49:31Z,2020-10-26T19:12:04Z,203,134
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-22T15:51:26Z,2021-02-22T19:05:22Z,194,83
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-04T15:48:37Z,2021-01-04T19:04:05Z,196,44
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-30T15:42:45Z,2020-11-30T19:06:47Z,205,85
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-21T15:42:38Z,2020-12-21T19:13:23Z,211,64
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-15T15:48:05Z,2021-02-15T19:09:10Z,202,84
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-10T14:50:14Z,2020-08-10T18:04:03Z,194,45
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-12T16:37:17Z,2020-09-12T17:02:13Z,25,3
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-05-11T14:50:01Z,2020-05-11T18:05:44Z,196,51
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-11-23T15:45:20Z,2020-11-23T19:03:26Z,199,111
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-09-14T14:38:31Z,2020-09-14T18:08:21Z,210,118
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-02-08T15:48:59Z,2021-02-08T19:10:18Z,202,109
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-18T09:05:05Z,2020-10-18T09:09:46Z,5,2
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-23T06:30:46Z,2020-06-23T09:11:30Z,161,7
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-01-25T15:48:57Z,2021-01-25T20:15:33Z,267,48
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-12-07T15:44:14Z,2020-12-07T19:31:21Z,228,76
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-03-30T14:37:08Z,2020-03-30T18:04:03Z,207,116
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-27T14:49:31Z,2020-07-27T18:10:22Z,201,58
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-29T14:55:31Z,2021-03-29T18:03:37Z,189,8
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-22T14:47:34Z,2020-06-22T18:03:25Z,196,34
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-10-19T14:44:00Z,2020-10-19T18:01:59Z,198,76
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-08T15:55:49Z,2021-03-08T19:07:08Z,192,58
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2021-03-01T15:48:26Z,2021-03-01T19:12:09Z,204,54
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-06-16T06:19:29Z,2020-06-16T09:29:02Z,190,9
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-07-06T14:49:23Z,2020-07-06T18:18:45Z,210,31
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-31T14:47:52Z,2020-08-31T18:11:41Z,204,38
Applied Materials Monday 18:00-21:00,branch40@she-codes.org,2020-08-24T14:41:17Z,2020-08-24T17:59:44Z,199,32
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-15T15:56:07Z,2020-03-15T18:56:44Z,181,64
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-14T14:32:25Z,2020-06-14T18:08:53Z,217,63
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-21T15:33:44Z,2021-02-21T19:52:59Z,260,82
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-21T14:40:58Z,2020-06-21T18:13:10Z,213,57
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-26T14:29:42Z,2020-07-26T18:07:54Z,219,77
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-25T15:35:24Z,2020-10-25T19:14:48Z,220,82
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-28T15:38:49Z,2021-02-28T19:14:15Z,216,64
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-03T15:37:25Z,2021-01-03T19:13:15Z,216,66
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-19T14:40:55Z,2020-04-19T18:20:56Z,221,234
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-17T15:32:16Z,2021-01-17T19:15:11Z,223,74
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-10T14:42:35Z,2020-05-10T18:16:50Z,215,61
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-24T15:34:09Z,2021-01-24T19:54:07Z,260,56
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-08T15:35:31Z,2020-11-08T19:18:16Z,223,149
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-20T15:39:16Z,2020-12-20T19:18:48Z,220,73
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-07T14:37:24Z,2020-06-07T18:07:15Z,210,74
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-04-04T14:41:33Z,2021-04-04T18:07:02Z,206,51
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-24T14:46:41Z,2020-05-24T18:10:06Z,204,93
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-14T15:37:09Z,2021-02-14T20:00:11Z,264,72
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-07T15:41:35Z,2021-03-07T19:11:01Z,210,53
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-14T15:36:04Z,2021-03-14T19:17:26Z,222,57
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-29T15:33:23Z,2020-11-29T19:20:48Z,228,100
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-05T14:57:46Z,2020-07-05T18:17:03Z,200,47
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-15T15:35:49Z,2020-11-15T19:11:13Z,216,102
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-06-28T14:27:42Z,2020-06-28T18:19:56Z,233,56
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-02T14:39:29Z,2020-08-02T18:22:00Z,223,104
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-10T15:38:16Z,2021-01-10T19:12:42Z,215,62
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-12T14:35:30Z,2020-07-12T18:10:40Z,216,42
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-13T15:31:53Z,2020-12-13T19:09:07Z,218,82
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-03T14:43:51Z,2020-05-03T18:31:01Z,228,54
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-03-21T15:37:41Z,2021-03-21T19:03:06Z,206,53
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-27T15:37:12Z,2020-12-27T19:09:51Z,213,75
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-02-07T15:38:17Z,2021-02-07T19:16:51Z,219,85
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-05T14:41:02Z,2020-04-05T18:08:48Z,156,201
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2021-01-31T15:32:15Z,2021-01-31T19:35:27Z,244,111
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-16T14:36:01Z,2020-08-16T18:19:55Z,224,62
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-05-17T14:42:20Z,2020-05-17T18:26:06Z,224,94
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-29T14:42:53Z,2020-03-29T18:16:24Z,214,303
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-12T14:50:38Z,2020-04-12T18:11:53Z,202,248
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-09-06T14:43:36Z,2020-09-06T18:11:06Z,208,67
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-22T15:30:13Z,2020-11-22T19:17:46Z,228,114
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-18T14:28:01Z,2020-10-18T18:12:14Z,225,100
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-07-19T14:22:40Z,2020-07-19T18:20:55Z,239,90
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-10-11T14:26:04Z,2020-10-11T18:22:41Z,237,95
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-09T14:41:57Z,2020-08-09T18:18:03Z,217,96
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-11-01T15:37:04Z,2020-11-01T19:14:34Z,218,82
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-09-13T14:15:19Z,2020-09-13T18:16:01Z,241,122
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-08-23T14:38:27Z,2020-08-23T18:16:21Z,218,54
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-12-06T15:40:33Z,2020-12-06T19:11:30Z,211,84
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-03-22T15:42:45Z,2020-03-22T19:23:27Z,221,294
Ebay weekly Sunday 18:00-21:00,branch40@she-codes.org,2020-04-26T14:38:40Z,2020-04-26T18:21:05Z,223,61
בחינות פרויקט גמר חדר 4,branch40@she-codes.org,2021-02-05T07:28:45Z,2021-02-05T10:07:04Z,159,6
Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-22T15:47:11Z,2020-03-22T19:04:45Z,198,113
Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-29T14:51:29Z,2020-03-29T18:04:44Z,194,52
Synamedia Sunday 18.00-21.00,branch50@she-codes.org,2020-03-21T17:36:50Z,2020-03-21T19:04:06Z,88,4
  NG Summer Challenge 2020 - Group 7,branch50@she-codes.org,2020-08-18T07:28:06Z,2020-08-18T10:44:34Z,197,2
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-08T15:20:00Z,2020-06-08T18:46:00Z,206,70
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-04T15:18:46Z,2020-05-04T18:40:40Z,202,77
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-18T15:15:06Z,2020-05-18T18:45:01Z,210,101
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-11-09T19:53:37Z,2020-11-09T19:56:00Z,3,2
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-03-16T15:59:28Z,2020-03-16T19:32:52Z,214,133
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-08-24T15:20:42Z,2020-08-24T18:43:54Z,204,19
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-10-12T15:30:58Z,2020-10-12T19:35:57Z,245,74
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-03-19T14:54:37Z,2020-03-19T14:55:50Z,2,2
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-11T15:19:08Z,2020-05-11T19:10:14Z,232,81
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-29T15:21:36Z,2020-06-29T18:55:39Z,215,44
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-03-01T16:16:24Z,2021-03-01T19:35:24Z,199,16
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-03-08T16:29:58Z,2021-03-08T19:31:13Z,182,23
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-22T15:20:44Z,2020-06-22T18:39:19Z,199,59
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-08-17T15:18:17Z,2020-08-17T18:56:03Z,218,26
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-09-14T15:26:25Z,2020-09-14T18:57:22Z,211,119
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-01T15:16:39Z,2020-06-01T15:41:38Z,25,47
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-06-01T16:24:36Z,2020-06-01T19:15:12Z,171,64
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-12-28T16:32:11Z,2020-12-28T19:52:11Z,200,59
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-04-06T15:23:04Z,2020-04-06T18:50:13Z,208,476
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-10-19T15:23:34Z,2020-10-19T19:02:52Z,220,57
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-07-27T15:19:48Z,2020-07-27T18:56:49Z,218,26
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-10-26T16:29:16Z,2020-10-26T19:43:35Z,195,74
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-08-03T15:20:33Z,2020-08-03T18:39:12Z,199,23
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-01-11T16:25:18Z,2021-01-11T19:44:29Z,200,38
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-12-21T16:28:54Z,2020-12-22T12:48:01Z,1220,60
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-04-05T15:22:22Z,2021-04-05T18:30:22Z,188,18
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-07-13T15:16:30Z,2020-07-13T18:34:57Z,199,37
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-05-25T15:21:20Z,2020-05-25T19:03:47Z,223,97
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-11-09T19:25:41Z,2020-11-09T19:45:58Z,21,36
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-07-06T15:23:59Z,2020-07-06T18:35:48Z,192,51
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-03-22T16:01:12Z,2021-03-22T19:33:21Z,213,18
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-11-30T16:20:08Z,2020-11-30T19:33:00Z,193,71
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-03-23T16:26:34Z,2020-03-23T19:32:28Z,186,108
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-09-07T15:23:36Z,2020-09-07T18:38:43Z,196,21
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2021-02-01T15:58:16Z,2021-02-01T19:33:21Z,216,11
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-12-07T16:28:20Z,2020-12-08T12:29:49Z,1202,129
"IDC Herzliya, Monday 18:30-21:30",branch50@she-codes.org,2020-11-23T16:21:12Z,2020-11-24T07:29:05Z,908,91
